,data,date,pop,state,data_rolling_mean
28,0,2020-02-29,1061712.0,Rhode Island,0.0
29,0,2020-03-01,1061712.0,Rhode Island,0.0
30,0,2020-03-02,1061712.0,Rhode Island,0.0
31,0,2020-03-03,1061712.0,Rhode Island,0.0
32,0,2020-03-04,1061712.0,Rhode Island,0.0
33,0,2020-03-05,1061712.0,Rhode Island,0.0
34,0,2020-03-06,1061712.0,Rhode Island,0.0
35,0,2020-03-07,1061712.0,Rhode Island,0.0
36,0,2020-03-08,1061712.0,Rhode Island,0.0
37,0,2020-03-09,1061712.0,Rhode Island,0.0
38,0,2020-03-10,1061712.0,Rhode Island,0.0
39,0,2020-03-11,1061712.0,Rhode Island,0.0
40,23,2020-03-12,1061712.0,Rhode Island,3.2857142857142856
41,0,2020-03-13,1061712.0,Rhode Island,3.2857142857142856
42,28,2020-03-14,1061712.0,Rhode Island,7.285714285714286
43,27,2020-03-15,1061712.0,Rhode Island,11.142857142857142
44,24,2020-03-16,1061712.0,Rhode Island,14.571428571428571
45,23,2020-03-17,1061712.0,Rhode Island,17.857142857142858
46,0,2020-03-18,1061712.0,Rhode Island,17.857142857142858
47,0,2020-03-19,1061712.0,Rhode Island,14.571428571428571
48,0,2020-03-20,1061712.0,Rhode Island,14.571428571428571
49,27,2020-03-21,1061712.0,Rhode Island,14.428571428571429
50,25,2020-03-22,1061712.0,Rhode Island,14.142857142857142
51,0,2020-03-23,1061712.0,Rhode Island,10.714285714285714
52,22,2020-03-24,1061712.0,Rhode Island,10.571428571428571
53,32,2020-03-25,1061712.0,Rhode Island,15.142857142857142
54,22,2020-03-26,1061712.0,Rhode Island,18.285714285714285
55,0,2020-03-27,1061712.0,Rhode Island,18.285714285714285
56,25,2020-03-28,1061712.0,Rhode Island,18.0
57,49,2020-03-29,1061712.0,Rhode Island,21.428571428571427
58,0,2020-03-30,1061712.0,Rhode Island,21.428571428571427
59,0,2020-03-31,1061712.0,Rhode Island,18.285714285714285
60,0,2020-04-01,1061712.0,Rhode Island,13.714285714285714
61,0,2020-04-02,1061712.0,Rhode Island,10.571428571428571
62,0,2020-04-03,1061712.0,Rhode Island,10.571428571428571
63,25,2020-04-04,1061712.0,Rhode Island,10.571428571428571
64,0,2020-04-05,1061712.0,Rhode Island,3.5714285714285716
65,0,2020-04-06,1061712.0,Rhode Island,3.5714285714285716
66,32,2020-04-07,1061712.0,Rhode Island,8.142857142857142
67,21,2020-04-08,1061712.0,Rhode Island,11.142857142857142
68,22,2020-04-09,1061712.0,Rhode Island,14.285714285714286
69,23,2020-04-10,1061712.0,Rhode Island,17.571428571428573
70,24,2020-04-11,1061712.0,Rhode Island,17.428571428571427
71,26,2020-04-12,1061712.0,Rhode Island,21.142857142857142
72,50,2020-04-13,1061712.0,Rhode Island,28.285714285714285
73,21,2020-04-14,1061712.0,Rhode Island,26.714285714285715
74,100,2020-04-15,1061712.0,Rhode Island,38.0
75,21,2020-04-16,1061712.0,Rhode Island,37.857142857142854
76,0,2020-04-17,1061712.0,Rhode Island,34.57142857142857
77,47,2020-04-18,1061712.0,Rhode Island,37.857142857142854
78,25,2020-04-19,1061712.0,Rhode Island,37.714285714285715
79,60,2020-04-20,1061712.0,Rhode Island,39.142857142857146
80,50,2020-04-21,1061712.0,Rhode Island,43.285714285714285
81,20,2020-04-22,1061712.0,Rhode Island,31.857142857142858
82,30,2020-04-23,1061712.0,Rhode Island,33.142857142857146
83,40,2020-04-24,1061712.0,Rhode Island,38.857142857142854
84,0,2020-04-25,1061712.0,Rhode Island,32.142857142857146
85,23,2020-04-26,1061712.0,Rhode Island,31.857142857142858
86,40,2020-04-27,1061712.0,Rhode Island,29.0
87,42,2020-04-28,1061712.0,Rhode Island,27.857142857142858
88,32,2020-04-29,1061712.0,Rhode Island,29.571428571428573
89,39,2020-04-30,1061712.0,Rhode Island,30.857142857142858
90,21,2020-05-01,1061712.0,Rhode Island,28.142857142857142
91,0,2020-05-02,1061712.0,Rhode Island,28.142857142857142
92,38,2020-05-03,1061712.0,Rhode Island,30.285714285714285
93,20,2020-05-04,1061712.0,Rhode Island,27.428571428571427
94,0,2020-05-05,1061712.0,Rhode Island,21.428571428571427
95,42,2020-05-06,1061712.0,Rhode Island,22.857142857142858
96,20,2020-05-07,1061712.0,Rhode Island,20.142857142857142
97,0,2020-05-08,1061712.0,Rhode Island,17.142857142857142
98,23,2020-05-09,1061712.0,Rhode Island,20.428571428571427
99,0,2020-05-10,1061712.0,Rhode Island,15.0
100,20,2020-05-11,1061712.0,Rhode Island,15.0
101,41,2020-05-12,1061712.0,Rhode Island,20.857142857142858
102,42,2020-05-13,1061712.0,Rhode Island,20.857142857142858
103,53,2020-05-14,1061712.0,Rhode Island,25.571428571428573
104,33,2020-05-15,1061712.0,Rhode Island,30.285714285714285
105,0,2020-05-16,1061712.0,Rhode Island,27.0
106,37,2020-05-17,1061712.0,Rhode Island,32.285714285714285
107,30,2020-05-18,1061712.0,Rhode Island,33.714285714285715
108,20,2020-05-19,1061712.0,Rhode Island,30.714285714285715
109,68,2020-05-20,1061712.0,Rhode Island,34.42857142857143
110,0,2020-05-21,1061712.0,Rhode Island,26.857142857142858
111,22,2020-05-22,1061712.0,Rhode Island,25.285714285714285
112,23,2020-05-23,1061712.0,Rhode Island,28.571428571428573
113,26,2020-05-24,1061712.0,Rhode Island,27.0
114,24,2020-05-25,1061712.0,Rhode Island,26.142857142857142
115,21,2020-05-26,1061712.0,Rhode Island,26.285714285714285
116,0,2020-05-27,1061712.0,Rhode Island,16.571428571428573
117,0,2020-05-28,1061712.0,Rhode Island,16.571428571428573
118,41,2020-05-29,1061712.0,Rhode Island,19.285714285714285
119,50,2020-05-30,1061712.0,Rhode Island,23.142857142857142
120,78,2020-05-31,1061712.0,Rhode Island,30.571428571428573
121,22,2020-06-01,1061712.0,Rhode Island,30.285714285714285
122,31,2020-06-02,1061712.0,Rhode Island,31.714285714285715
123,19,2020-06-03,1061712.0,Rhode Island,34.42857142857143
124,31,2020-06-04,1061712.0,Rhode Island,38.857142857142854
125,0,2020-06-05,1061712.0,Rhode Island,33.0
126,24,2020-06-06,1061712.0,Rhode Island,29.285714285714285
127,25,2020-06-07,1061712.0,Rhode Island,21.714285714285715
128,21,2020-06-08,1061712.0,Rhode Island,21.571428571428573
129,21,2020-06-09,1061712.0,Rhode Island,20.142857142857142
130,21,2020-06-10,1061712.0,Rhode Island,20.428571428571427
131,42,2020-06-11,1061712.0,Rhode Island,22.0
132,22,2020-06-12,1061712.0,Rhode Island,25.142857142857142
133,0,2020-06-13,1061712.0,Rhode Island,21.714285714285715
134,26,2020-06-14,1061712.0,Rhode Island,21.857142857142858
135,33,2020-06-15,1061712.0,Rhode Island,23.571428571428573
136,22,2020-06-16,1061712.0,Rhode Island,23.714285714285715
137,68,2020-06-17,1061712.0,Rhode Island,30.428571428571427
138,0,2020-06-18,1061712.0,Rhode Island,24.428571428571427
139,36,2020-06-19,1061712.0,Rhode Island,26.428571428571427
140,0,2020-06-20,1061712.0,Rhode Island,26.428571428571427
141,0,2020-06-21,1061712.0,Rhode Island,22.714285714285715
142,0,2020-06-22,1061712.0,Rhode Island,18.0
143,23,2020-06-23,1061712.0,Rhode Island,18.142857142857142
144,0,2020-06-24,1061712.0,Rhode Island,8.428571428571429
145,47,2020-06-25,1061712.0,Rhode Island,15.142857142857142
146,36,2020-06-26,1061712.0,Rhode Island,15.142857142857142
147,24,2020-06-27,1061712.0,Rhode Island,18.571428571428573
148,49,2020-06-28,1061712.0,Rhode Island,25.571428571428573
149,33,2020-06-29,1061712.0,Rhode Island,30.285714285714285
150,0,2020-06-30,1061712.0,Rhode Island,27.0
151,0,2020-07-01,1061712.0,Rhode Island,27.0
152,24,2020-07-02,1061712.0,Rhode Island,23.714285714285715
153,48,2020-07-03,1061712.0,Rhode Island,25.428571428571427
154,27,2020-07-04,1061712.0,Rhode Island,25.857142857142858
155,54,2020-07-05,1061712.0,Rhode Island,26.571428571428573
156,35,2020-07-06,1061712.0,Rhode Island,26.857142857142858
157,47,2020-07-07,1061712.0,Rhode Island,33.57142857142857
158,23,2020-07-08,1061712.0,Rhode Island,36.857142857142854
159,24,2020-07-09,1061712.0,Rhode Island,36.857142857142854
160,23,2020-07-10,1061712.0,Rhode Island,33.285714285714285
161,51,2020-07-11,1061712.0,Rhode Island,36.714285714285715
162,0,2020-07-12,1061712.0,Rhode Island,29.0
163,23,2020-07-13,1061712.0,Rhode Island,27.285714285714285
164,56,2020-07-14,1061712.0,Rhode Island,28.571428571428573
165,23,2020-07-15,1061712.0,Rhode Island,28.571428571428573
166,49,2020-07-16,1061712.0,Rhode Island,32.142857142857146
167,24,2020-07-17,1061712.0,Rhode Island,32.285714285714285
168,27,2020-07-18,1061712.0,Rhode Island,28.857142857142858
169,54,2020-07-19,1061712.0,Rhode Island,36.57142857142857
0,0,2020-02-01,1426393.0,Hawaii,
1,0,2020-02-02,1426393.0,Hawaii,
2,0,2020-02-03,1426393.0,Hawaii,
3,0,2020-02-04,1426393.0,Hawaii,
4,0,2020-02-05,1426393.0,Hawaii,
5,0,2020-02-06,1426393.0,Hawaii,
6,0,2020-02-07,1426393.0,Hawaii,0.0
7,0,2020-02-08,1426393.0,Hawaii,0.0
8,0,2020-02-09,1426393.0,Hawaii,0.0
9,0,2020-02-10,1426393.0,Hawaii,0.0
10,0,2020-02-11,1426393.0,Hawaii,0.0
11,0,2020-02-12,1426393.0,Hawaii,0.0
12,0,2020-02-13,1426393.0,Hawaii,0.0
13,0,2020-02-14,1426393.0,Hawaii,0.0
14,0,2020-02-15,1426393.0,Hawaii,0.0
15,0,2020-02-16,1426393.0,Hawaii,0.0
16,0,2020-02-17,1426393.0,Hawaii,0.0
17,0,2020-02-18,1426393.0,Hawaii,0.0
18,0,2020-02-19,1426393.0,Hawaii,0.0
19,0,2020-02-20,1426393.0,Hawaii,0.0
20,0,2020-02-21,1426393.0,Hawaii,0.0
21,0,2020-02-22,1426393.0,Hawaii,0.0
22,0,2020-02-23,1426393.0,Hawaii,0.0
23,0,2020-02-24,1426393.0,Hawaii,0.0
24,0,2020-02-25,1426393.0,Hawaii,0.0
25,0,2020-02-26,1426393.0,Hawaii,0.0
26,0,2020-02-27,1426393.0,Hawaii,0.0
27,0,2020-02-28,1426393.0,Hawaii,0.0
28,0,2020-02-29,1426393.0,Hawaii,0.0
29,0,2020-03-01,1426393.0,Hawaii,0.0
30,0,2020-03-02,1426393.0,Hawaii,0.0
31,0,2020-03-03,1426393.0,Hawaii,0.0
32,0,2020-03-04,1426393.0,Hawaii,0.0
33,0,2020-03-05,1426393.0,Hawaii,0.0
34,0,2020-03-06,1426393.0,Hawaii,0.0
35,0,2020-03-07,1426393.0,Hawaii,0.0
36,0,2020-03-08,1426393.0,Hawaii,0.0
37,0,2020-03-09,1426393.0,Hawaii,0.0
38,0,2020-03-10,1426393.0,Hawaii,0.0
39,19,2020-03-11,1426393.0,Hawaii,2.7142857142857144
40,19,2020-03-12,1426393.0,Hawaii,5.428571428571429
41,0,2020-03-13,1426393.0,Hawaii,5.428571428571429
42,22,2020-03-14,1426393.0,Hawaii,8.571428571428571
43,22,2020-03-15,1426393.0,Hawaii,11.714285714285714
44,39,2020-03-16,1426393.0,Hawaii,17.285714285714285
45,19,2020-03-17,1426393.0,Hawaii,20.0
46,0,2020-03-18,1426393.0,Hawaii,17.285714285714285
47,0,2020-03-19,1426393.0,Hawaii,14.571428571428571
48,19,2020-03-20,1426393.0,Hawaii,17.285714285714285
49,44,2020-03-21,1426393.0,Hawaii,20.428571428571427
50,0,2020-03-22,1426393.0,Hawaii,17.285714285714285
51,19,2020-03-23,1426393.0,Hawaii,14.428571428571429
52,29,2020-03-24,1426393.0,Hawaii,15.857142857142858
53,39,2020-03-25,1426393.0,Hawaii,21.428571428571427
54,21,2020-03-26,1426393.0,Hawaii,24.428571428571427
55,0,2020-03-27,1426393.0,Hawaii,21.714285714285715
56,21,2020-03-28,1426393.0,Hawaii,18.428571428571427
57,22,2020-03-29,1426393.0,Hawaii,21.571428571428573
58,20,2020-03-30,1426393.0,Hawaii,21.714285714285715
59,19,2020-03-31,1426393.0,Hawaii,20.285714285714285
60,0,2020-04-01,1426393.0,Hawaii,14.714285714285714
61,19,2020-04-02,1426393.0,Hawaii,14.428571428571429
62,38,2020-04-03,1426393.0,Hawaii,19.857142857142858
63,0,2020-04-04,1426393.0,Hawaii,16.857142857142858
64,0,2020-04-05,1426393.0,Hawaii,13.714285714285714
65,20,2020-04-06,1426393.0,Hawaii,13.714285714285714
66,38,2020-04-07,1426393.0,Hawaii,16.428571428571427
67,29,2020-04-08,1426393.0,Hawaii,20.571428571428573
68,77,2020-04-09,1426393.0,Hawaii,28.857142857142858
69,0,2020-04-10,1426393.0,Hawaii,23.428571428571427
70,43,2020-04-11,1426393.0,Hawaii,29.571428571428573
71,43,2020-04-12,1426393.0,Hawaii,35.714285714285715
72,60,2020-04-13,1426393.0,Hawaii,41.42857142857143
73,37,2020-04-14,1426393.0,Hawaii,41.285714285714285
74,0,2020-04-15,1426393.0,Hawaii,37.142857142857146
75,19,2020-04-16,1426393.0,Hawaii,28.857142857142858
76,48,2020-04-17,1426393.0,Hawaii,35.714285714285715
77,21,2020-04-18,1426393.0,Hawaii,32.57142857142857
78,32,2020-04-19,1426393.0,Hawaii,31.0
79,19,2020-04-20,1426393.0,Hawaii,25.142857142857142
80,38,2020-04-21,1426393.0,Hawaii,25.285714285714285
81,19,2020-04-22,1426393.0,Hawaii,28.0
82,19,2020-04-23,1426393.0,Hawaii,28.0
83,19,2020-04-24,1426393.0,Hawaii,23.857142857142858
84,41,2020-04-25,1426393.0,Hawaii,26.714285714285715
85,21,2020-04-26,1426393.0,Hawaii,25.142857142857142
86,39,2020-04-27,1426393.0,Hawaii,28.0
87,19,2020-04-28,1426393.0,Hawaii,25.285714285714285
88,38,2020-04-29,1426393.0,Hawaii,28.0
89,27,2020-04-30,1426393.0,Hawaii,29.142857142857142
90,19,2020-05-01,1426393.0,Hawaii,29.142857142857142
91,0,2020-05-02,1426393.0,Hawaii,23.285714285714285
92,21,2020-05-03,1426393.0,Hawaii,23.285714285714285
93,20,2020-05-04,1426393.0,Hawaii,20.571428571428573
94,18,2020-05-05,1426393.0,Hawaii,20.428571428571427
95,0,2020-05-06,1426393.0,Hawaii,15.0
96,19,2020-05-07,1426393.0,Hawaii,13.857142857142858
97,39,2020-05-08,1426393.0,Hawaii,16.714285714285715
98,0,2020-05-09,1426393.0,Hawaii,16.714285714285715
99,23,2020-05-10,1426393.0,Hawaii,17.0
100,21,2020-05-11,1426393.0,Hawaii,17.142857142857142
101,19,2020-05-12,1426393.0,Hawaii,17.285714285714285
102,0,2020-05-13,1426393.0,Hawaii,17.285714285714285
103,20,2020-05-14,1426393.0,Hawaii,17.428571428571427
104,0,2020-05-15,1426393.0,Hawaii,11.857142857142858
105,22,2020-05-16,1426393.0,Hawaii,15.0
106,23,2020-05-17,1426393.0,Hawaii,15.0
107,21,2020-05-18,1426393.0,Hawaii,15.0
108,20,2020-05-19,1426393.0,Hawaii,15.142857142857142
109,20,2020-05-20,1426393.0,Hawaii,18.0
110,0,2020-05-21,1426393.0,Hawaii,15.142857142857142
111,0,2020-05-22,1426393.0,Hawaii,15.142857142857142
112,23,2020-05-23,1426393.0,Hawaii,15.285714285714286
113,0,2020-05-24,1426393.0,Hawaii,12.0
114,35,2020-05-25,1426393.0,Hawaii,14.0
115,22,2020-05-26,1426393.0,Hawaii,14.285714285714286
116,0,2020-05-27,1426393.0,Hawaii,11.428571428571429
117,21,2020-05-28,1426393.0,Hawaii,14.428571428571429
118,0,2020-05-29,1426393.0,Hawaii,14.428571428571429
119,23,2020-05-30,1426393.0,Hawaii,14.428571428571429
120,23,2020-05-31,1426393.0,Hawaii,17.714285714285715
121,0,2020-06-01,1426393.0,Hawaii,12.714285714285714
122,41,2020-06-02,1426393.0,Hawaii,15.428571428571429
123,0,2020-06-03,1426393.0,Hawaii,15.428571428571429
124,0,2020-06-04,1426393.0,Hawaii,12.428571428571429
125,0,2020-06-05,1426393.0,Hawaii,12.428571428571429
126,23,2020-06-06,1426393.0,Hawaii,12.428571428571429
127,24,2020-06-07,1426393.0,Hawaii,12.571428571428571
128,21,2020-06-08,1426393.0,Hawaii,15.571428571428571
129,20,2020-06-09,1426393.0,Hawaii,12.571428571428571
130,22,2020-06-10,1426393.0,Hawaii,15.714285714285714
131,0,2020-06-11,1426393.0,Hawaii,15.714285714285714
132,0,2020-06-12,1426393.0,Hawaii,15.714285714285714
133,24,2020-06-13,1426393.0,Hawaii,15.857142857142858
134,49,2020-06-14,1426393.0,Hawaii,19.428571428571427
135,21,2020-06-15,1426393.0,Hawaii,19.428571428571427
136,0,2020-06-16,1426393.0,Hawaii,16.571428571428573
137,32,2020-06-17,1426393.0,Hawaii,18.0
138,0,2020-06-18,1426393.0,Hawaii,18.0
139,22,2020-06-19,1426393.0,Hawaii,21.142857142857142
140,24,2020-06-20,1426393.0,Hawaii,21.142857142857142
141,38,2020-06-21,1426393.0,Hawaii,19.571428571428573
142,22,2020-06-22,1426393.0,Hawaii,19.714285714285715
143,0,2020-06-23,1426393.0,Hawaii,19.714285714285715
144,0,2020-06-24,1426393.0,Hawaii,15.142857142857142
145,0,2020-06-25,1426393.0,Hawaii,15.142857142857142
146,0,2020-06-26,1426393.0,Hawaii,12.0
147,24,2020-06-27,1426393.0,Hawaii,12.0
148,25,2020-06-28,1426393.0,Hawaii,10.142857142857142
149,57,2020-06-29,1426393.0,Hawaii,15.142857142857142
150,55,2020-06-30,1426393.0,Hawaii,23.0
151,45,2020-07-01,1426393.0,Hawaii,29.428571428571427
152,0,2020-07-02,1426393.0,Hawaii,29.428571428571427
153,0,2020-07-03,1426393.0,Hawaii,29.428571428571427
154,74,2020-07-04,1426393.0,Hawaii,36.57142857142857
155,26,2020-07-05,1426393.0,Hawaii,36.714285714285715
156,46,2020-07-06,1426393.0,Hawaii,35.142857142857146
157,22,2020-07-07,1426393.0,Hawaii,30.428571428571427
158,22,2020-07-08,1426393.0,Hawaii,27.142857142857142
159,45,2020-07-09,1426393.0,Hawaii,33.57142857142857
160,46,2020-07-10,1426393.0,Hawaii,40.142857142857146
161,73,2020-07-11,1426393.0,Hawaii,40.0
162,100,2020-07-12,1426393.0,Hawaii,50.57142857142857
163,0,2020-07-13,1426393.0,Hawaii,44.0
164,33,2020-07-14,1426393.0,Hawaii,45.57142857142857
165,45,2020-07-15,1426393.0,Hawaii,48.857142857142854
166,23,2020-07-16,1426393.0,Hawaii,45.714285714285715
167,46,2020-07-17,1426393.0,Hawaii,45.714285714285715
168,25,2020-07-18,1426393.0,Hawaii,38.857142857142854
169,0,2020-07-19,1426393.0,Hawaii,24.571428571428573
0,0,2020-02-01,5818049.0,Wisconsin,
1,0,2020-02-02,5818049.0,Wisconsin,
2,0,2020-02-03,5818049.0,Wisconsin,
3,0,2020-02-04,5818049.0,Wisconsin,
4,0,2020-02-05,5818049.0,Wisconsin,
5,0,2020-02-06,5818049.0,Wisconsin,
6,0,2020-02-07,5818049.0,Wisconsin,0.0
7,0,2020-02-08,5818049.0,Wisconsin,0.0
8,0,2020-02-09,5818049.0,Wisconsin,0.0
9,0,2020-02-10,5818049.0,Wisconsin,0.0
10,0,2020-02-11,5818049.0,Wisconsin,0.0
11,0,2020-02-12,5818049.0,Wisconsin,0.0
12,0,2020-02-13,5818049.0,Wisconsin,0.0
13,0,2020-02-14,5818049.0,Wisconsin,0.0
14,0,2020-02-15,5818049.0,Wisconsin,0.0
15,0,2020-02-16,5818049.0,Wisconsin,0.0
16,0,2020-02-17,5818049.0,Wisconsin,0.0
17,0,2020-02-18,5818049.0,Wisconsin,0.0
18,0,2020-02-19,5818049.0,Wisconsin,0.0
19,0,2020-02-20,5818049.0,Wisconsin,0.0
20,0,2020-02-21,5818049.0,Wisconsin,0.0
21,0,2020-02-22,5818049.0,Wisconsin,0.0
22,0,2020-02-23,5818049.0,Wisconsin,0.0
23,0,2020-02-24,5818049.0,Wisconsin,0.0
24,0,2020-02-25,5818049.0,Wisconsin,0.0
25,0,2020-02-26,5818049.0,Wisconsin,0.0
26,0,2020-02-27,5818049.0,Wisconsin,0.0
27,0,2020-02-28,5818049.0,Wisconsin,0.0
28,0,2020-02-29,5818049.0,Wisconsin,0.0
29,0,2020-03-01,5818049.0,Wisconsin,0.0
30,0,2020-03-02,5818049.0,Wisconsin,0.0
31,0,2020-03-03,5818049.0,Wisconsin,0.0
32,0,2020-03-04,5818049.0,Wisconsin,0.0
33,0,2020-03-05,5818049.0,Wisconsin,0.0
34,0,2020-03-06,5818049.0,Wisconsin,0.0
35,0,2020-03-07,5818049.0,Wisconsin,0.0
36,0,2020-03-08,5818049.0,Wisconsin,0.0
37,0,2020-03-09,5818049.0,Wisconsin,0.0
38,5,2020-03-10,5818049.0,Wisconsin,0.7142857142857143
39,0,2020-03-11,5818049.0,Wisconsin,0.7142857142857143
40,0,2020-03-12,5818049.0,Wisconsin,0.7142857142857143
41,0,2020-03-13,5818049.0,Wisconsin,0.7142857142857143
42,12,2020-03-14,5818049.0,Wisconsin,2.4285714285714284
43,24,2020-03-15,5818049.0,Wisconsin,5.857142857142857
44,16,2020-03-16,5818049.0,Wisconsin,8.142857142857142
45,21,2020-03-17,5818049.0,Wisconsin,10.428571428571429
46,15,2020-03-18,5818049.0,Wisconsin,12.571428571428571
47,10,2020-03-19,5818049.0,Wisconsin,14.0
48,10,2020-03-20,5818049.0,Wisconsin,15.428571428571429
49,23,2020-03-21,5818049.0,Wisconsin,17.0
50,0,2020-03-22,5818049.0,Wisconsin,13.571428571428571
51,19,2020-03-23,5818049.0,Wisconsin,14.0
52,10,2020-03-24,5818049.0,Wisconsin,12.428571428571429
53,0,2020-03-25,5818049.0,Wisconsin,10.285714285714286
54,10,2020-03-26,5818049.0,Wisconsin,10.285714285714286
55,10,2020-03-27,5818049.0,Wisconsin,10.285714285714286
56,5,2020-03-28,5818049.0,Wisconsin,7.714285714285714
57,0,2020-03-29,5818049.0,Wisconsin,7.714285714285714
58,19,2020-03-30,5818049.0,Wisconsin,7.714285714285714
59,5,2020-03-31,5818049.0,Wisconsin,7.0
60,5,2020-04-01,5818049.0,Wisconsin,7.714285714285714
61,15,2020-04-02,5818049.0,Wisconsin,8.428571428571429
62,5,2020-04-03,5818049.0,Wisconsin,7.714285714285714
63,0,2020-04-04,5818049.0,Wisconsin,7.0
64,6,2020-04-05,5818049.0,Wisconsin,7.857142857142857
65,9,2020-04-06,5818049.0,Wisconsin,6.428571428571429
66,29,2020-04-07,5818049.0,Wisconsin,9.857142857142858
67,38,2020-04-08,5818049.0,Wisconsin,14.571428571428571
68,14,2020-04-09,5818049.0,Wisconsin,14.428571428571429
69,41,2020-04-10,5818049.0,Wisconsin,19.571428571428573
70,28,2020-04-11,5818049.0,Wisconsin,23.571428571428573
71,27,2020-04-12,5818049.0,Wisconsin,26.571428571428573
72,24,2020-04-13,5818049.0,Wisconsin,28.714285714285715
73,14,2020-04-14,5818049.0,Wisconsin,26.571428571428573
74,18,2020-04-15,5818049.0,Wisconsin,23.714285714285715
75,18,2020-04-16,5818049.0,Wisconsin,24.285714285714285
76,24,2020-04-17,5818049.0,Wisconsin,21.857142857142858
77,39,2020-04-18,5818049.0,Wisconsin,23.428571428571427
78,17,2020-04-19,5818049.0,Wisconsin,22.0
79,33,2020-04-20,5818049.0,Wisconsin,23.285714285714285
80,19,2020-04-21,5818049.0,Wisconsin,24.0
81,33,2020-04-22,5818049.0,Wisconsin,26.142857142857142
82,19,2020-04-23,5818049.0,Wisconsin,26.285714285714285
83,23,2020-04-24,5818049.0,Wisconsin,26.142857142857142
84,27,2020-04-25,5818049.0,Wisconsin,24.428571428571427
85,23,2020-04-26,5818049.0,Wisconsin,25.285714285714285
86,33,2020-04-27,5818049.0,Wisconsin,25.285714285714285
87,33,2020-04-28,5818049.0,Wisconsin,27.285714285714285
88,19,2020-04-29,5818049.0,Wisconsin,25.285714285714285
89,18,2020-04-30,5818049.0,Wisconsin,25.142857142857142
90,25,2020-05-01,5818049.0,Wisconsin,25.428571428571427
91,18,2020-05-02,5818049.0,Wisconsin,24.142857142857142
92,24,2020-05-03,5818049.0,Wisconsin,24.285714285714285
93,14,2020-05-04,5818049.0,Wisconsin,21.571428571428573
94,40,2020-05-05,5818049.0,Wisconsin,22.571428571428573
95,34,2020-05-06,5818049.0,Wisconsin,24.714285714285715
96,34,2020-05-07,5818049.0,Wisconsin,27.0
97,19,2020-05-08,5818049.0,Wisconsin,26.142857142857142
98,22,2020-05-09,5818049.0,Wisconsin,26.714285714285715
99,28,2020-05-10,5818049.0,Wisconsin,27.285714285714285
100,29,2020-05-11,5818049.0,Wisconsin,29.428571428571427
101,40,2020-05-12,5818049.0,Wisconsin,29.428571428571427
102,35,2020-05-13,5818049.0,Wisconsin,29.571428571428573
103,5,2020-05-14,5818049.0,Wisconsin,25.428571428571427
104,26,2020-05-15,5818049.0,Wisconsin,26.428571428571427
105,30,2020-05-16,5818049.0,Wisconsin,27.571428571428573
106,16,2020-05-17,5818049.0,Wisconsin,25.857142857142858
107,42,2020-05-18,5818049.0,Wisconsin,27.714285714285715
108,29,2020-05-19,5818049.0,Wisconsin,26.142857142857142
109,40,2020-05-20,5818049.0,Wisconsin,26.857142857142858
110,36,2020-05-21,5818049.0,Wisconsin,31.285714285714285
111,27,2020-05-22,5818049.0,Wisconsin,31.428571428571427
112,23,2020-05-23,5818049.0,Wisconsin,30.428571428571427
113,37,2020-05-24,5818049.0,Wisconsin,33.42857142857143
114,52,2020-05-25,5818049.0,Wisconsin,34.857142857142854
115,40,2020-05-26,5818049.0,Wisconsin,36.42857142857143
116,15,2020-05-27,5818049.0,Wisconsin,32.857142857142854
117,10,2020-05-28,5818049.0,Wisconsin,29.142857142857142
118,21,2020-05-29,5818049.0,Wisconsin,28.285714285714285
119,18,2020-05-30,5818049.0,Wisconsin,27.571428571428573
120,6,2020-05-31,5818049.0,Wisconsin,23.142857142857142
121,25,2020-06-01,5818049.0,Wisconsin,19.285714285714285
122,15,2020-06-02,5818049.0,Wisconsin,15.714285714285714
123,40,2020-06-03,5818049.0,Wisconsin,19.285714285714285
124,40,2020-06-04,5818049.0,Wisconsin,23.571428571428573
125,30,2020-06-05,5818049.0,Wisconsin,24.857142857142858
126,25,2020-06-06,5818049.0,Wisconsin,25.857142857142858
127,12,2020-06-07,5818049.0,Wisconsin,26.714285714285715
128,15,2020-06-08,5818049.0,Wisconsin,25.285714285714285
129,39,2020-06-09,5818049.0,Wisconsin,28.714285714285715
130,10,2020-06-10,5818049.0,Wisconsin,24.428571428571427
131,37,2020-06-11,5818049.0,Wisconsin,24.0
132,17,2020-06-12,5818049.0,Wisconsin,22.142857142857142
133,38,2020-06-13,5818049.0,Wisconsin,24.0
134,19,2020-06-14,5818049.0,Wisconsin,25.0
135,38,2020-06-15,5818049.0,Wisconsin,28.285714285714285
136,43,2020-06-16,5818049.0,Wisconsin,28.857142857142858
137,38,2020-06-17,5818049.0,Wisconsin,32.857142857142854
138,44,2020-06-18,5818049.0,Wisconsin,33.857142857142854
139,17,2020-06-19,5818049.0,Wisconsin,33.857142857142854
140,29,2020-06-20,5818049.0,Wisconsin,32.57142857142857
141,13,2020-06-21,5818049.0,Wisconsin,31.714285714285715
142,42,2020-06-22,5818049.0,Wisconsin,32.285714285714285
143,16,2020-06-23,5818049.0,Wisconsin,28.428571428571427
144,22,2020-06-24,5818049.0,Wisconsin,26.142857142857142
145,28,2020-06-25,5818049.0,Wisconsin,23.857142857142858
146,54,2020-06-26,5818049.0,Wisconsin,29.142857142857142
